SPEAKER_8-294|දැනට සිංහල භාෂාව සදහා හොදම සහයක් දක්වන එකම මෘදුකාංගය මෙය වන අතර මෙයට වඩා හොද මෘදුකාංග තිබිය හැකිය.|dænaṭa siṁhala bhāşāva sadahā hodama sahayak dakvana ekama mṛdukāṁgaya meya vana atara meyaṭa vaḍā hoda mṛdukāṁga tibiya hækiya.
SPEAKER_8-295|ජල වාෂ්ප ලෙස සහ වළාකුළු ලෙස අහසේ දී , කලාතුරකින් හිම කුට්ටි හෝ මුහුදු ජලය ලෙස|jala vāşpa lesa saha vaḷākuḷu lesa ahasē dī , kalāturakin hima kuṭṭi hō muhudu jalaya lesa
SPEAKER_8-296|අපි එනකං මග බලාගෙන හිටිය ඒ බලල් ඇස් දෙක තවමත් ජීවමානයි වගේ දැනුනා.|api enakaṁ maga balāgena hiṭiya ē balal æs deka tavamat jīvamānayi vagē dænunā.
SPEAKER_8-297|එහෙනම් ඉතින් ඉස්සරහට මම ගුවන්ගත වෙලා තව තව දැකපු දේවල් ඔයාල එක්ක බෙදා ගන්න එන්නම්.|ehenam itin issarahaṭa mama guvangata velā tava tava dækapu dēval oyāla ekka bedā ganna ennam.
SPEAKER_8-298|පානීය ජල නිෂ්පාදනයට අවශ්‍ය ජල මූලාශ්‍රයන් තෝරා ගැනීම මෙන්ම ජල සම්පත් කළමනාකරණයේ දී මතුවන ගැටලු නිරාකරණය|pānīya jala nişpādanayaṭa avaśya jala mūlāśrayan tōrā gænīma menma jala sampat kaḷamanākaraṇayē dī matuvana gæṭalu nirākaraṇaya
SPEAKER_8-299|අනුකම්පාව, සතුට, ආශාව, උපහාසය වැනි හැඟීම්‌ දැනෙන|anukampāva, satuṭa, āśāva, upahāsaya væni hæṉgīm‌ dænena
SPEAKER_8-300|ඌ රෙදි වියන්න නූල්‌ හදා ගත්තෙ තමන්ගෙ කටින්‌|ū redi viyanna nūl‌ hadā gatte tamange kaṭin‌
SPEAKER_8-301|ඔහු හැමවෙලේම අපිට පුරුදු කලා අවට පරිසරයේ සිදුවන සිදුවිම් වලින් අපේ මනසේ සාමයට හානි කර නොගෙන|ohu hæmavelēma apiṭa purudu kalā avaṭa parisarayē siduvana siduvim valin apē manasē sāmayaṭa hāni kara nogena
SPEAKER_8-302|දේව භාෂිතය කුමක් ද යන කරුණෙහි කිතුනු ලොව දැඩි අර්බුදයකට මුහුණදී තිබීම ඊට හේතුවයි.|dēva bhāşitaya kumak da yana karuṇehi kitunu lova dæḍi arbudayakaṭa muhuṇadī tibīma īṭa hētuvayi.
SPEAKER_8-303|ශීලාචාර, ප්‍රජාතන්ත්‍රීය රටක් පිළිබඳව අහිංසක වූ බලාපොරොත්තු ද ඒ සමඟ විය.|śīlācāra, prajātantrīya raṭak piḷibaṉdava ahiṁsaka vū balāporottu da ē samaṉga viya.
SPEAKER_8-304|*මෙම ජායාරූපය ඉබ්බාගමුව මධ්‍ය මහා විදුහල් වෙබ් අඩවියේ තිබී උපුටා ගත් ජායාරුපයකි.| mema jāyārūpaya ibbāgamuva madhya mahā viduhal veb aḍaviyē tibī upuṭā gat jāyārupayaki.
SPEAKER_8-305|එයින් යැපෙමින් අම්මාගේ බෙහෙත් වලටද මුදලක් යවන්නට තමාට හැකිවූයේ තමා සතු පිරිමසා ගැනීමට ශක්තිය නිසා බව|eyin yæpemin ammāgē behet valaṭada mudalak yavannaṭa tamāṭa hækivūyē tamā satu pirimasā gænīmaṭa śaktiya nisā bava
SPEAKER_8-306|අසුන්‌ නොලද්දෝ සිට ගෙන උන්හ.|asun‌ noladdō siṭa gena unha.
SPEAKER_8-307|අපේ රටේ ඉන්න සතාත් වඳවී යාමේ තර්ජනයට ලක් වෙලා.|apē raṭē inna satāt vaṉdavī yāmē tarjanayaṭa lak velā.
SPEAKER_8-308|එහෙත් එරට දල දේශීය නිෂ්පාදිතයෙන් කෘෂිකර්මාන්තයේ දායකත්වය සියයට පහළොවක් පමණයි.|ehet eraṭa dala dēśīya nişpāditayen kṛşikarmāntayē dāyakatvaya siyayaṭa pahaḷovak pamaṇayi.
SPEAKER_8-309|වර්තමානයේ උත්තරාරාම විහාරස්ථානය පිහිටි භූමියේ ප්රතමාණය අක්කර දෙකක් දක්වා අඩුවී ඇත.|vartamānayē uttarārāma vihārasthānaya pihiṭi bhūmiyē pratamāṇaya akkara dekak dakvā aḍuvī æta.
SPEAKER_8-310|සිසු සිසුවියන් පන්සීයකට ආසන්න පිරිසක් ඉගනුම ලැබුව ද බීමට මතු නොව ශරිරකෘත්‍යයක් කරගත් පසු භාවිතයට වත්|sisu sisuviyan pansīyakaṭa āsanna pirisak iganuma læbuva da bīmaṭa matu nova śarirakṛtyayak karagat pasu bhāvitayaṭa vat
SPEAKER_8-311|සත්‍ය කතාව නම් එය සිදු කල හැකි වුවත් කළ යුත්තේ මෘදුකාංගයක් ආධාරයෙන් වීම.|satya katāva nam eya sidu kala hæki vuvat kaḷa yuttē mṛdukāṁgayak ādhārayen vīma.
SPEAKER_8-312|හෙතෙම මෙම අදහස් පළ ක‍ළේ මීතොටමුල්ල කසල කන්ද හේතුවෙන් සිදුවූ එක් ජීවිතහානියක් සදහා රුපියල් ලක්ෂ දහය|hetema mema adahas paḷa kaḷē mītoṭamulla kasala kanda hētuven siduvū ek jīvitahāniyak sadahā rupiyal lakşa dahaya
SPEAKER_8-313|බෝලේ අතට අහු වෙච්ච එකා ළඟ ඉන්න එකෙකුට කෙළින එක තමා සෙල්ලම.|bōlē ataṭa ahu vecca ekā ḷaṉga inna ekekuṭa keḷina eka tamā sellama.
SPEAKER_8-314|මෙම අවස්ථාවට ඇන්ටෝනියෝ ගෝටෙර්රෙස් සහභාගී වන අතර ඔහු ප්‍රථම එක්සත් ජාතීන්ගේ ප්‍රධානියා බවට පත්වනු ඇත.|mema avasthāvaṭa ænṭōniyō gōṭerres sahabhāgī vana atara ohu prathama eksat jātīngē pradhāniyā bavaṭa patvanu æta.
SPEAKER_8-315|උඹ ක්‍රිකට් ගැහුවා නම් ප්ලේන්වල රවුම් යන්නට ඉඩ තිබුණේය.|umba krikaṭ gæhuvā nam plēnvala ravum yannaṭa iḍa tibuṇēya.
SPEAKER_8-316|ඇය පින්තූර සහිත රසවත්‌ යැයි පෙනී ගිය පොතක්‌ ගත්තා|æya pintūra sahita rasavat‌ yæyi penī giya potak‌ gattā
SPEAKER_8-317|අපට දැන් පැහැදිලියි අසාමානත්වයේ බීජ වපුරන්නට පටන් ගත්තේ නව පාෂාණ යුගයේ පටන් බව.|apaṭa dæn pæhædiliyi asāmānatvayē bīja vapurannaṭa paṭan gattē nava pāşāṇa yugayē paṭan bava.
SPEAKER_8-318|පසුගිය රජය පැවති සමයේදී මධ්‍යම සංස්කෘතික අරමුදලේ වාහනයක් නීති විරෝධී ලෙස භාවිත කලේ යයි එල්ල වී|pasugiya rajaya pævati samayēdī madhyama saṁskṛtika aramudalē vāhanayak nīti virōdhī lesa bhāvita kalē yayi ella vī
SPEAKER_8-319|අප මේ ආර්ථික ක්‍රමය දශක ගණනාවක් පුරා අත්හදා බලා ඇත්තෙමු.|apa mē ārthika kramaya daśaka gaṇanāvak purā athadā balā ættemu.
SPEAKER_8-320|අවතාරයක් ලෙස නොව, පියා ප්‍රාදූර්භූත වන්නේ නිස්සංක සෑම විටම පිය පෞරුෂය ඉදිරියේ දෙවැනියා කරමිනි.|avatārayak lesa nova, piyā prādūrbhūta vannē nissaṁka sǣma viṭama piya pauruşaya idiriyē devæniyā karamini.
SPEAKER_8-321|ඒ තරමට පෙරදිග ලෝකයේ මිනිසුන් අප කුළු බඩු පිළිබදව අවධානය යොමු කර ඇත.|ē taramaṭa peradiga lōkayē minisun apa kuḷu baḍu piḷibadava avadhānaya yomu kara æta.
SPEAKER_8-322|ඉතින් ඊට පස්සේ අපි ඔක්කොමලා ක්ලාස් එක තියන තැනට ගියා.|itin īṭa passē api okkomalā klās eka tiyana tænaṭa giyā.
SPEAKER_8-323|ඉතිං ඒ හින්දා මෙහේ සිද්දි ඇතුළුව මගේ බ්ලොග යාවත්කාලීන කරන්ඩ හරියට වැඩ අල්ලන්ඩ තව ටික දවසක්|itiṁ ē hindā mehē siddi ætuḷuva magē bloga yāvatkālīna karanḍa hariyaṭa væḍa allanḍa tava ṭika davasak
SPEAKER_8-324|අක්කා සුසිරි අයියා සමඟ තිබුන සම්බන්ධය කාමරේ සිටියදීම අහුවුනේ එදා තමාය.|akkā susiri ayiyā samaṉga tibuna sambandhaya kāmarē siṭiyadīma ahuvunē edā tamāya.
SPEAKER_8-325|දේශවල සියලූ රාජ්‍යවලටත් සිදු වූ කාරණා ද යන සියල්ල දිවැසිවර සාමුවෙල්ගේ ද දිවැසිවර නාතාන්ගේ ද දිවැසිවර|dēśavala siyalū rājyavalaṭat sidu vū kāraṇā da yana siyalla divæsivara sāmuvelgē da divæsivara nātāngē da divæsivara
SPEAKER_8-326|ඊට පස්සේ බත් එක ඉදෙනකන් වෙන වැඩ මුකුත් කරන්න ගියේ නැහැ.|īṭa passē bat eka idenakan vena væḍa mukut karanna giyē næhæ.
SPEAKER_8-327|ඉතින් ඔන්න අද ෆොටෝෂොප් ගැන ටෝක් එක මෙතනින් නවත්තන්න හදන්නේ.|itin onna ada foṭōşop gæna ṭōk eka metanin navattanna hadannē.
SPEAKER_8-328|නමුත් ළඟදී චන්ද්‍රිකා මහත්මියට පාසල් පෙළ පොත් මතක් විය.|namut ḷaṉgadī candrikā mahatmiyaṭa pāsal peḷa pot matak viya.
SPEAKER_8-329|මගේ පළමු ආදරයේ මතකයන්… , ජීවිතයෙන් බිඳක් , කවිකාරියකගේ ප්‍රේමය|magē paḷamu ādarayē matakayan… , jīvitayen biṉdak , kavikāriyakagē prēmaya
SPEAKER_8-330|රටක සාමාන්‍ය ජනතාව තමන්ගේ පාලනය සඳහා පොදු ජන නියෝජිතයන් පත් කර ගනුයේ බහුතර ඡන්දයෙනි.|raṭaka sāmānya janatāva tamangē pālanaya saṉdahā podu jana niyōjitayan pat kara ganuyē bahutara chandayeni.
SPEAKER_8-331|අප උපසිරැසි යොදන්නෙ වෘත්තීමය වශයෙන් නොවන නිසා ඒ ගැන පවසා ඔබව වෙහෙසන්න කැමති නෑ.|apa upasiræsi yodanne vṛttīmaya vaśayen novana nisā ē gæna pavasā obava vehesanna kæmati nǣ.
SPEAKER_8-332|බහින්න ඕනි හෝල්ට් එක එහෙම? ඩයින් මෝ සබ්මැරීන් නම් මරුම, මම අන්තිමට කන කාලෙ|bahinna ōni hōlṭ eka ehema? ḍayin mō sabmærīn nam maruma, mama antimaṭa kana kāle
SPEAKER_8-333|නූගත්කම හා සමාජ විෂමාචාර හේතුවෙන්‌ අසරණ වූවන්ට පිහිට වේ.|nūgatkama hā samāja vişamācāra hētuven‌ asaraṇa vūvanṭa pihiṭa vē.
SPEAKER_8-334|උන් අපි ගැනත්, අපි උන් ගැනත් හිතන හැටි වෙනස් කරන්නෙ නැතුව කවදාවත් මේ රටේ ජාතික ලෙඩේ|un api gænat, api un gænat hitana hæṭi venas karanne nætuva kavadāvat mē raṭē jātika leḍē
SPEAKER_8-335|කවදාවත් නැතිව විනාඩි පහක් පමන චූ කරන සෙයියාවෙන් සිටි අපටම චූ එපා වීය.|kavadāvat nætiva vināḍi pahak pamana cū karana seyiyāven siṭi apaṭama cū epā vīya.
SPEAKER_8-336|ඉතින් දුරක යන්නත් බැරි එකේ මේ ළඟ පාතකම කොහාට හරි ගිහින් සෙට් වෙන කට්ටිය|itin duraka yannat bæri ekē mē ḷaṉga pātakama kohāṭa hari gihin seṭ vena kaṭṭiya
SPEAKER_8-337|විජේවීර සමහර වෙලාවට ලෝක දේශපාලනය තමන්ගේ වුවමනාවට අනුව කියෙව්වද කියල හිතෙන අවස්ථා ගොඩක් තියෙනවා.|vijēvīra samahara velāvaṭa lōka dēśapālanaya tamangē vuvamanāvaṭa anuva kiyevvada kiyala hitena avasthā goḍak tiyenavā.
SPEAKER_8-338|අනේ මන්දා මමනං ඔය සිංහල වැඩිය දන්නේ නෑ! මං දන්නෙත් නෑ නාඩියො.|anē mandā mamanaṁ oya siṁhala væḍiya dannē nǣ  maṁ dannet nǣ nāḍiyo.
SPEAKER_8-339|උදාහරණයක් විදියට ගත්තොත් අපි මේක චිත්‍රපටි සමග සමගාමීව බලනවා නම්|udāharaṇayak vidiyaṭa gattot api mēka citrapaṭi samaga samagāmīva balanavā nam
SPEAKER_8-340|සයිටම් ආයතනයේ වෛද්‍ය උපාධිය සම්පූර්ණ කරන සිසුන්ට ශ්‍රී ලංකා වෛද්‍ය සභාවේ ලියාපදිංචි වීමට කිසිදු බාධාවක් නොමැත.|sayiṭam āyatanayē vaidya upādhiya sampūrṇa karana sisunṭa śrī laṁkā vaidya sabhāvē liyāpadiṁci vīmaṭa kisidu bādhāvak nomæta.
SPEAKER_8-341|අපේ පේජ් එකට ලයික් එකක් දාන්න අමතක කරන්න එපා.|apē pēj ekaṭa layik ekak dānna amataka karanna epā.
SPEAKER_8-342|දෙදහස් දහසයේ ජුනි දාහත, පස්වරු එකොලහයි හතලිස් පහ උදව්වක් උනා නම් හරිම සතුටුයි.|dedahas dahasayē juni dāhata, pasvaru ekolahayi hatalis paha udavvak unā nam harima satuṭuyi.
SPEAKER_8-343|යාන්තම් සුව අතට හැරුණු පසු ඇය අද සවස මේ සූදානම් වූයේ අසල වසනා මිතුරියක හමුවීමටයි.|yāntam suva ataṭa hæruṇu pasu æya ada savasa mē sūdānam vūyē asala vasanā mituriyaka hamuvīmaṭayi.
SPEAKER_8-344|භූ රූප පිළිබඳ අධ්‍යයනය කරන්නා නිරන්තරයෙන් ම ඇවිද යන්නට සංචාරය කරන්නට සුදානම් වී සිටින්නෙකු විය යුතුයි.|bhū rūpa piḷibaṉda adhyayanaya karannā nirantarayen ma ævida yannaṭa saṁcāraya karannaṭa sudānam vī siṭinneku viya yutuyi.
SPEAKER_8-345|හරියටම අගෝස්තු එක දක්වාම බැසිල් රාජපක්ෂ මහතාව සැක පිට සිර ගත කර තිබීම විශේෂත්වයකි.|hariyaṭama agōstu eka dakvāma bæsil rājapakşa mahatāva sæka piṭa sira gata kara tibīma viśēşatvayaki.
SPEAKER_8-346|අපිට හොඳටම ෂුවර් මු බොන එක දැකල තමයි සර් මේක ඇහුවේ කියලා.|apiṭa hoṉdaṭama şuvar mu bona eka dækala tamayi sar mēka æhuvē kiyalā.
SPEAKER_8-347|ඒ විඩේ කියැව්වා උඹ බය වෙන්න එපා, මම උඹට පුරස්නයක් නොවෙන්න කතාවෙ මුලිම්ම දාන්න ඉන්ගිරිසි වාක්කියකුත් කියන්නම්.|ē viḍē kiyævvā umba baya venna epā, mama umbaṭa purasnayak novenna katāve mulimma dānna ingirisi vākkiyakut kiyannam.
SPEAKER_8-348|ලඟින් හිටපු එවුන් එකතු වෙලා හිත බින්දට පස්සේ ඒකෙ තියෙන වේදනාව ඔය හැමෝම වගේ දන්නවා ඇතිනේ.|laṉgin hiṭapu evun ekatu velā hita bindaṭa passē ēke tiyena vēdanāva oya hæmōma vagē dannavā ætinē.
SPEAKER_8-349|එක නිධන් හොරු දෙක පන්තිකවය අතීත මතක හය පොඩි සෑමාගේ ලියුම් දහනවය පෝයට එකක්|eka nidhan horu deka pantikavaya atīta mataka haya poḍi sǣmāgē liyum dahanavaya pōyaṭa ekak
SPEAKER_8-350|නමුත් මා පළමු අවුරුද්දේ දී හිටපු නේවාසිකාගාරයේ සිට, එයිට කිලෝමීටර ගණනක් එහා තිබුණ ඉංජිනේරු නේවාසිකාගාරයට ගිහිං,|namut mā paḷamu avuruddē dī hiṭapu nēvāsikāgārayē siṭa, eyiṭa kilōmīṭara gaṇanak ehā tibuṇa iṁjinēru nēvāsikāgārayaṭa gihiṁ,
SPEAKER_8-351|ආහාර ගැනීමේ දී අමාශයේ එක් කොටසක් ජලය සඳහා ඉඩ තැබිය යුතු බව සඳහන් වේ.|āhāra gænīmē dī amāśayē ek koṭasak jalaya saṉdahā iḍa tæbiya yutu bava saṉdahan vē.
SPEAKER_8-352|මම එක පාරක් ටියුන් කළා කොළඹ ට්‍රැෆික් එකේ ගිහිල්ලත් කළා බන්.|mama eka pārak ṭiyun kaḷā koḷamba ṭræfik ekē gihillat kaḷā ban.
SPEAKER_8-353|කට්ටකාඩුවේ ලොකු මල්ලි, අර අන්තිම ප්‍රශ්ණය තමයි මටත් අහන්න තියෙන්නේ|kaṭṭakāḍuvē loku malli, ara antima praśṇaya tamayi maṭat ahanna tiyennē
SPEAKER_8-354|අනෙක් අතට නැමි වර්ග ගවේෂණය කිරීමට මැටි වර්ණ කර තට්ටු වශයෙන් තබා දෙපසින් විවිධ ආකාරයට|anek ataṭa næmi varga gavēşaṇaya kirīmaṭa mæṭi varṇa kara taṭṭu vaśayen tabā depasin vividha ākārayaṭa
SPEAKER_8-355|මේ බව පැහැදිලි කරන රූපසටහනක් භෞතික භූගෝල විද්‍යාව|mē bava pæhædili karana rūpasaṭahanak bhautika bhūgōla vidyāva
SPEAKER_8-356|ඔහු හිතන්නේ ඔබ ඔහුව දකින්නේ කිසිම වැඩකට නැති කෙනෙක් විදිහට කියලා.|ohu hitannē oba ohuva dakinnē kisima væḍakaṭa næti kenek vidihaṭa kiyalā.
SPEAKER_8-357|ඊයේ ඔයාගේ නම දාල කවියක් ලිව්වා.|īyē oyāgē nama dāla kaviyak livvā.
SPEAKER_8-358|අද මට හවස යද්දි මොබයිල් එක ගෙනියන්ඩත් අමතක උනානෙ.|ada maṭa havasa yaddi mobayil eka geniyanḍat amataka unāne.
SPEAKER_8-359|අපට පාෂාණ ස්ථරවල නැමි නිරික්ෂණය කරන්නට අවශ්‍ය නම් මහා කඳු සොයමින් යා යුතු නැහැ.|apaṭa pāşāṇa stharavala næmi nirikşaṇaya karannaṭa avaśya nam mahā kaṉdu soyamin yā yutu næhæ.
SPEAKER_8-360|සහවේදනීය පරිකල්පනය ගැන සාහිත්‍ය කලා ක්ෂේත්‍රයේ නොයෙක් දේ කතා වේ.|sahavēdanīya parikalpanaya gæna sāhitya kalā kşētrayē noyek dē katā vē.
SPEAKER_8-361|මිස්ට ශ්‍රී ලංකා තරගයට එක්වූවන්ගෙන් සභාපතිවරයා මුදල් ලබාගෙන ඇතත් බිල් ලබාදී නැහැ.|misṭa śrī laṁkā taragayaṭa ekvūvangen sabhāpativarayā mudal labāgena ætat bil labādī næhæ.
SPEAKER_8-362|අපිව කැම්පස් එකට දාල අපේ ගෙවල් වල අය අයෙමත් බෝඩින් සෙවීමේ මෙහෙයුම ඇරඹුවා.|apiva kæmpas ekaṭa dāla apē geval vala aya ayemat bōḍin sevīmē meheyuma ærambuvā.
SPEAKER_8-363|සිදුවීමට නියමිත වූ ග්‍රහ අපචාර සිදු නොවීම නිසා ලෑලි ටික අපතේ ගියා.|siduvīmaṭa niyamita vū graha apacāra sidu novīma nisā lǣli ṭika apatē giyā.
SPEAKER_8-364|මේ අතින් මහින්ද​ රාජපක්ෂ මහතා යුද්ධය නිමාවුවද, මෙය මග හැරීමෙන් ඉතාම පහලම අගැයීමකට වැටේ.|mē atin mahinda​ rājapakşa mahatā yuddhaya nimāvuvada, meya maga hærīmen itāma pahalama agæyīmakaṭa væṭē.
SPEAKER_8-365|අනාගත පරම්පරාවන් යුද්ධයේ ශාපයෙන් මුදවා ගැනීම සඳහා එක්සත් ජාතීන් නමින් හැඳින්වෙන අන්තර්ජාතික සංවිධානය මෙසේ පිහිටුවා ගතිමු.|anāgata paramparāvan yuddhayē śāpayen mudavā gænīma saṉdahā eksat jātīn namin hæṉdinvena antarjātika saṁvidhānaya mesē pihiṭuvā gatimu.
SPEAKER_8-366|අනෙක් කොටස් දෙක ජලය නිකුත් කරන පොම්පය,ජලය සිසිල් කරන රේඩියේටරය හා|anek koṭas deka jalaya nikut karana pompaya,jalaya sisil karana rēḍiyēṭaraya hā
SPEAKER_8-367|යහපාලන ආණ්ඩුවේ නියෝජ්‍ය විදේශ ඇමති ආචාර්ය හර්ෂ ද සිල්වා මහතා විපක්ෂයේ සිටියදී වැඩිපුරම කතා කළේ මහින්ද|yahapālana āṇḍuvē niyōjya vidēśa æmati ācārya harşa da silvā mahatā vipakşayē siṭiyadī væḍipurama katā kaḷe් mahinda
SPEAKER_8-368|මෙම ආකාරයේ වූ නිදහස් වෙළඳ ක‍්‍රමයක් සඳහා බාධක ඉවත් කිරීම තුළ පහසුකම් හා විදෙස් ආයෝජකයන් මෙන්ම|mema ākārayē vū nidahas veḷaṉda kramayak saṉdahā bādhaka ivat kirīma tuḷa pahasukam hā vides āyōjakayan menma
SPEAKER_8-369|අන්න එහි සදහන් වෙලා තියෙනවා ඔයාගේ පරිගණකයේ ස්ටාට් අප් වැඩසටහන් මොනවද කියලා.|anna ehi sadahan velā tiyenavā oyāgē parigaṇakayē sṭāṭ ap væḍasaṭahan monavada kiyalā.
SPEAKER_8-370|ගමේ කර්මාන්තවලට, ජන සංගීතයට, ජන කලාවට එතුමා ප්‍රිය කළා.|gamē karmāntavalaṭa, jana saṁgītayaṭa, jana kalāvaṭa etumā priya kaḷā.
SPEAKER_8-371|ඉන්දියානු සිනමා ශාලාවලත් මේ වනවිට තිරගත වන මෙම චිත්‍රපටය ලොව පුරා තිරගත වෙමින් ඇත.|indiyānu sinamā śālāvalat mē vanaviṭa tiragata vana mema citrapaṭaya lova purā tiragata vemin æta.
SPEAKER_8-372|අපේ ඉතිහාසය පිළිබඳ උනන්දුවක් දක්වන විද්වතුන්ගේ අවධානය මේ පිළිබඳ යොමුවිය යුතුව තිබේ.|apē itihāsaya piḷibaṉda unanduvak dakvana vidvatungē avadhānaya mē piḷibaṉda yomuviya yutuva tibē.
SPEAKER_8-373|"අයියෝ ඔයා මැජික් එකක් කියලා ඒක කටේ දා ගත්තනේ"" ඇයි සර් නේ කීවේ මැජික් එකක් කරලා"|ayiyō oyā mæjik ekak kiyalā ēka kaṭē dā gattanē  æyi sar nē kīvē mæjik ekak karalā
SPEAKER_8-374|රේඩියෝ කාබන් දින නිර්ණයේ දී කාබන් ක්ෂයවීම් තමයි යොදා ගන්නේ කාල නිර්ණයට.|rēḍiyō kāban dina nirṇayē dī kāban kşayavīm tamayi yodā gannē kāla nirṇayaṭa.
SPEAKER_8-375|ඇන්ග්‍රි බර්ඩ් ප්ලේ කිරීම සඳහා මුලින්ම ඇප්ලිකේෂන් එකට අවසර දිය යුතු වෙනවා.|ængri barḍ plē kirīma saṉdahā mulinma æplikēşan ekaṭa avasara diya yutu venavā.
SPEAKER_8-376|පුදුමය කියන්නෙ මහාචාර්යවරු මාස ගණන් කියලත් තේරෙන්නෙ නැති ඒව කුප්පියෙදි විනාඩි ගණනෙන් තේරෙන එක.|pudumaya kiyanne mahācāryavaru māsa gaṇan kiyalat tērenne næti ēva kuppiyedi vināḍi gaṇanen tērena eka.
SPEAKER_8-377|ජෝතිපාලයන්ගේ තිස් එක් වන ගුණානුස්මරණය අදයි, අගමැති සිංගප්පූරුවට|jōtipālayangē tis ek vana guṇānusmaraṇaya adayi, agamæti siṁgappūruvaṭa
SPEAKER_8-378|විවිධ අසනීප වල දී පිරිත් ගාථා වලින් පැන් මතුරා දීමෙන් සුවය ලබා ගත්හ.|vividha asanīpa vala dī pirit gāthā valin pæn maturā dīmen suvaya labā gatha.
SPEAKER_8-379|සුනු විසුණු කරවයිද ?|sunu visuṇu karavayida ?
SPEAKER_8-380|අනික මම ඔයා වගේ කමෙන්ට් වලින් ගර්භානිබාවයට පත්වෙන්නෙත් නැහැ.|anika mama oyā vagē kamenṭ valin garbhānibāvayaṭa patvennet næhæ.
SPEAKER_8-381|ඉතින් මේ කතාවට කේන්ති ගිහින් තමයි මහේෂි බැනලා සටහනක් දාලා තිබුණේ.|itin mē katāvaṭa kēnti gihin tamayi mahēşi bænalā saṭahanak dālā tibuṇē.
SPEAKER_8-382|ජනපති සහ ෆොන්සේකා අතර සාකච්ඡාවේදී යහපත් ප්‍රතිචාරයක්, යළිත් හමුවක් හෙට දැන්.|janapati saha fonsēkā atara sākacchāvēdī yahapat praticārayak, yaḷit hamuvak heṭa dæn.
SPEAKER_8-383|බස් ඩිපෝවල යටිතල පහසුකම් නැංවීම සඳහා දෙදහස් දහඅට වසරේ මිලියන දෙසීය ක මුදලක් ශ්‍රී ලංගමයට ලැබුණි.|bas ḍipōvala yaṭitala pahasukam næṁvīma saṉdahā dedahas dahaaṭa vasarē miliyana desīya ka mudalak śrī laṁgamayaṭa læbuṇi.
SPEAKER_8-384|යුව රජතුමා ඒ වීඩියෝ එක දාන්න පර්මිෂණ් දුන්නෙ නෑ නොවැ!|yuva rajatumā ē vīḍiyō eka dānna parmişaṇ dunne nǣ novæ 
SPEAKER_8-385|ඒත් මටනම් තේරෙන්නෙම නැත්තෙ නීති වැඩ ගැන උපදෙස් ගන්න වෙනම කෙනෙක් මොහොකටද කියලා.|ēt maṭanam tērennema nætte nīti væḍa gæna upades ganna venama kenek mohokaṭada kiyalā.
SPEAKER_8-386|අපි මෙතෙක් සිතා සිටියාට වඩා බොහෝ කලකට පෙර දුප්පත් පොහොසත් භේදය අප සමාජයේ තිබුණු බව හෙළි|api metek sitā siṭiyāṭa vaḍā bohō kalakaṭa pera duppat pohosat bhēdaya apa samājayē tibuṇu bava heḷi
SPEAKER_8-387|අන්තිමට මම මට මතක විදිහට හරියි කියල හිතුන බොහොම වල් වැදිච්ච පාරකින් පහළට බැස්සා.|antimaṭa mama maṭa mataka vidihaṭa hariyi kiyala hituna bohoma val vædicca pārakin pahaḷaṭa bæssā.
SPEAKER_8-388|ඇයි ඔබ අසමත් වන්නේ ජීවිතය සොය සොයා යනවිට ඇයි මට නොලැබෙන්නේ යැයි කියමින් ඔබ දුකට පත්වනවා|æyi oba asamat vannē jīvitaya soya soyā yanaviṭa æyi maṭa nolæbennē yæyi kiyamin oba dukaṭa patvanavā
SPEAKER_8-389|අඩු වියදම් සෝලා ප්‍රොජෙක්ට් එකක්, තුනක් ගිය පෝස්ට් එකේ කිව්ව විදිහට මේ සැරේ කියන්න හදන්නෙ|aḍu viyadam sōlā projekṭ ekak, tunak giya pōsṭ ekē kivva vidihaṭa mē særē kiyanna hadanne
SPEAKER_8-390|අවි අමෝරා ගත් දෙපිරිස අතරට වැඩම කළ බුදු හිමියෝ, ජල අවශ්‍යතාව සෑම දෙනාටම පොදු දෙයක්|avi amōrā gat depirisa ataraṭa væḍama kaḷa budu himiyō, jala avaśyatāva sǣma denāṭama podu deyak
SPEAKER_8-391|පිරිසුදු මෙය ගෙන පිරිමදිමින් එක්ත්පසෙක හිඳ මනාකොට ඉටුවවයි කියා මට අනුකම්පාවෙන් ශාස්තෘන් වහන්සේ|pirisudu meya gena pirimadimin ektpaseka hiṉda manākoṭa iṭuvavayi kiyā maṭa anukampāven śāstṛn vahansē
SPEAKER_8-392|නැගෙනහිර පළාතේ පරිපාලන දිස්ත්‍රික්ක තුන තුළ සිය බලය තහවුරු කරගන්න පාලකයින් කටයුතු කරන්නේ එකිනෙකට වෙනස් ආකාරයකටයි.|nægenahira paḷātē paripālana distrikka tuna tuḷa siya balaya tahavuru karaganna pālakayin kaṭayutu karannē ekinekaṭa venas ākārayakaṭayi.
SPEAKER_8-393|ඉතින් මෙයා දුවලා ගිහින් එයාගේ බයිසිකලේ ගෙනල්ලා ගෑනු ළමයට පෙන්වලා කිව්වා මේවා නම් තියෙන්නේ කොල්ලන්ට විතරයි|itin meyā duvalā gihin eyāgē bayisikalē genallā gǣnu ḷamayaṭa penvalā kivvā mēvā nam tiyennē kollanṭa vitarayi
